Catalog,PME Code,SMILES,Viability Mask 1,Viability Mask 2,LPS Abs,LPS Abs Std,LPS Lum,LPS Lum Std,MPLA Abs,MPLA Abs Std,MPLA Lum,MPLA Lum Std,CpG Abs,CpG Abs Std,cGAMP Abs,cGAMP Abs Std,cGAMP Lum,cGAMP Lum Std,LMCpG Abs,LMCpG Abs Std,LMcGAMP Lum,LMcGAMP Lum Std
S8724,Primary,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,85.64481,83.92236,1.3699846269999998,0.22388728,1.191620588,0.215074301,1.017345905,0.052531332,1.208576918,0.130352348,0.945097268,0.037514511,1.0501689909999998,0.02988882,0.582783818,0.151153058,1.110809266666667,0.1345268170577422,0.994327108,0.1694067457555956
S9257,Primary,CC(=O)OC(CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,33.80667,63.47909,0.4794114829999999,0.080721788,0.2879714969999999,0.06524127,0.978294492,0.0460095959999999,1.10116899,0.074559659,0.646869183,0.047399662,1.024251342,0.039909922,0.02516282,0.005775326,0.7015250526666666,0.0602207548378308,0.4714344356666666,0.0572972380131755
S7035,Primary,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,88.4364,87.49706,1.065783143,0.189394087,0.985091209,0.159276545,1.042443275,0.0487122159999999,1.176118255,0.062418837,1.033925891,0.077720024,1.047278166,0.030626349,0.868615985,0.125382006,1.047384103,0.1214954077441541,1.0099418163333334,0.1224551297797872
S2106,Primary,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21.Cl,95.94234,90.51948,1.3785840269999998,0.263660848,0.740050137,0.130463168,1.011956215,0.0571938309999999,1.226601362,0.105201825,1.045323253,0.076447949,0.99694097,0.053100295,0.999921501,0.2440178539999999,1.1452878316666668,0.1618975663589401,0.9888576666666667,0.1709120390324529
S4153,Primary,NC(Cc1ccccc1)C(=O)O,88.82805,90.50398,1.485199332,0.235080138,0.789159298,0.126799375,1.029101014,0.0387401729999999,1.239594936,0.128124386,1.094444752,0.047594734,1.032701612,0.043846212,0.936562777,0.2721180019999999,1.2029150326666669,0.1402720345028422,0.9884390036666666,0.1884517151250682
S4226,Primary,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O.Cl,97.16455,95.4723,1.085111618,0.171436191,0.8510938290000001,0.203393236,1.06665659,0.039364446,1.276801109,0.132988214,1.16754818,0.082026094,0.982707143,0.058251802,1.086844206,0.349965721,1.106438796,0.1120538669426037,1.0715797146666668,0.2459882648884639
S4694,Primary,Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O.Cl,90.96851,90.43337,1.140364289,0.194853321,0.81566757,0.209744871,1.063469648,0.04638385,1.27628994,0.16795221,1.089984179,0.088663682,1.000063539,0.042318687,1.168154478,0.40406701,1.097939372,0.1264654455458732,1.086703996,0.2801612656578534
S8030,Primary,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,93.98642,92.69838,0.991906106,0.207569405,0.74484092,0.106194958,0.77098453,0.055120446,1.230669498,0.110516973,0.867158532,0.06757383,0.639301836,0.028222451,1.104730368,0.450368166,0.876683056,0.1299865941294996,1.0267469286666666,0.2746651630451813
S7441,Primary,CN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC(=O)C5CC5)ncn4)cc3)cc2C(F)(F)F)CC1,5.721973,4.919348,0.463391751,0.08370012,0.008445807,0.001233081,0.266530812,0.008015256,0.605543077,0.052665714,0.172160015,0.020644635,1.019534826,0.041643314,0.00990729,0.001236199,0.3006941926666667,0.0499871829273703,0.2079653913333333,0.030423270193773
S7442,Primary,CN1CCN(Cc2ccc(NC(=O)Cc3ccc(Oc4cc(NC(=O)C5CC5)ncn4)cc3)cc2C(F)(F)F)CC1,6.552666,9.128262,0.4026011229999999,0.069352053,0.0066904,0.000683318,0.259699285,0.00781582,0.600704193,0.0532415209999999,0.175517261,0.021230565,0.984169066,0.033299152,0.007713039,0.001135439,0.2792725563333333,0.0421170242214334,0.2050358773333333,0.03074852681352
S9315,Primary,C/C=C(/C)C(=O)OC1C(OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,84.28321,87.28494,0.929548442,0.1038636269999999,1.057989955,0.098808095,1.228747129,0.059473798,1.227412462,0.095711917,0.822182357,0.112976663,1.062017918,0.042736813,1.11788547,0.1405184569999999,0.9934926426666668,0.0950237023848181,1.1344292956666668,0.1135330310981562
HY-100489,Primary,CC(C)(C)c1cc(O)ccc1O,74.32372,84.4407,0.991493404,0.184881717,0.548078835,0.160293415,0.8208011390000001,0.077310428,1.207574368,0.100843295,0.8514337540000001,0.0550120579999999,1.001095533,0.039125573,0.278487176,0.0717371109999999,0.8879094323333335,0.1199784398462304,0.678046793,0.1169181510479953
HY-100599,Primary,O=c1oc2cc(O)ccc2c2ccc(O)cc12,30.55179,57.11456,1.076103568,0.20715782,1.991799474,0.608599067,1.57905972,0.050028659,1.251958251,0.199252918,0.57506907,0.058226462,1.008362055,0.039593127,0.133143082,0.032825392,1.0767441193333334,0.1275507088514579,1.125633602333333,0.3702125767919196
HY-100768,Primary,CCCCCCOc1cc(C)c(O)c(C)c1C,11.18663,15.13473,0.405728221,0.162539661,0.01575665,0.004587636,1.355410814,0.112853929,0.707677126,0.0690075159999999,0.234278888,0.015991069,1.02432394,0.041878108,0.0152481489999999,0.003258357,0.6651393076666666,0.1146165563614825,0.2462273083333333,0.0399737437113337
HY-10529,Primary,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,93.09788,92.99416,0.969919264,0.182736948,1.041726351,0.305744171,1.230058432,0.046296418,0.912505627,0.071449287,0.853255987,0.063325956,1.028681278,0.0425132809999999,0.32488209,0.086944856,1.017744561,0.1148133662185423,0.7597046893333333,0.1880991819033657
HY-107368,Primary,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1,86.46573,89.85884,0.69433707,0.145203784,0.383522362,0.14523533,1.051152945,0.037112106,0.640248179,0.070882373,0.8262413740000001,0.063121043,0.960390449,0.040580809,0.2062406839999999,0.0685605329999999,0.8572437963333334,0.0938894977603667,0.4100037416666666,0.1013544252734993
HY-107818,Primary,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,10.5255,3.519108,0.3769269879999999,0.076414973,0.0522553209999999,0.015367839,0.588734925,0.043833211,0.911541998,0.077992447,0.419777572,0.034273263,1.030148506,0.040036783,0.030275971,0.007553886,0.4618131616666667,0.0545748875150113,0.3313577633333333,0.0461015309155734
HY-126307,Primary,O=c1oc2cc(O)ccc2c2ccccc12,59.84047,0.3466455,0.704830825,0.1325129119999999,0.757601917,0.223217666,1.04260087,0.036716331,0.8140293959999999,0.076789908,0.973961413,0.063815527,1.094059825,0.046501506,0.337040722,0.077126138,0.907131036,0.0875217730912504,0.6362240116666666,0.1433774244757882
HY-13010,Primary,CCN(C(=O)c1c(O)n(C)c2cccc(Cl)c2c1=O)c1ccccc1,90.09465,91.36261,1.076235771,0.19877781,0.7978340979999999,0.284367293,0.99319613,0.034733232,1.157001019,0.0887786,1.056038618,0.094957352,1.057753205,0.041185208,0.934018254,0.216494322,1.0418235063333332,0.1287580597508544,0.9629511236666668,0.212615606674226
HY-13065,Primary,CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,8.02816,14.30288,0.339694053,0.088790998,0.114198864,0.039973214,0.985591292,0.085083224,0.864867926,0.077366814,0.5828021760000001,0.063488707,1.120209932,0.048661631,0.021821093,0.00647209,0.6360291736666667,0.0799037175785166,0.3336292943333332,0.0504161670332328
HY-13295,Primary,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,49.41365,1.50377,1.117936015,0.244297385,1.3900440930000002,0.448061436,1.177619219,0.041829046,1.287521362,0.099275075,1.02433455,0.066363692,1.13476491,0.044097599,1.105877638,0.242175683,1.106629928,0.1481384724089584,1.261147697666667,0.2995906386961794
HY-13324,Primary,COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,3.617174,10.50447,0.301835328,0.076764449,0.009801053,0.0031642479999999,0.266676962,0.008865965,0.790589213,0.065945394,0.201027572,0.01527424,1.009784937,0.044868067,0.006816118,0.003016311,0.2565132873333333,0.0454777908186418,0.2690687946666666,0.0381571556734751
HY-13619,Primary,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1,76.20254,85.68127,1.565523505,0.325500697,0.958204746,0.2779616119999999,1.273681879,0.055431139,1.390963316,0.147214562,1.222098827,0.084068149,1.038815618,0.062662914,0.947522044,0.229682744,1.3537680703333332,0.1967153345951194,1.098896702,0.2248621413976868
HY-13653,Primary,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,95.71739,94.65792,1.494104385,0.287645131,1.063406229,0.372380316,0.6758466959999999,0.0257534829999999,1.1895926,0.12009269,0.755551875,0.11712224,0.523060024,0.021130331,0.5696616170000001,0.178353891,0.975167652,0.1799264501375085,0.9408868153333332,0.2482602561631213
HY-13748,Primary,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,85.51826,89.23315,1.77030313,0.3316221239999999,0.985264242,0.285830081,1.21244216,0.0505583659999999,1.435463071,0.120918386,1.181782961,0.082897872,1.030164361,0.04209378,0.929138184,0.21623233,1.3881760836666668,0.199500575338343,1.1166218323333337,0.218385371773951
HY-14621,Primary,COc1cc(CCC(C)=O)ccc1O,84.14349,87.99224,1.168005466,0.216678575,0.996406734,0.291875482,1.031658173,0.070166312,1.15047431,0.091168761,1.026929259,0.08840552,1.070799828,0.051581059,0.901081204,0.241012111,1.075530966,0.1410537157376371,1.015987416,0.2247886990217582
HY-14655,Primary,O=C(O)C1=C/C(=N\Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,77.06348,85.06904,1.64664042,0.30549705,0.7172274590000001,0.210237712,1.312790632,0.054209795,1.088243246,0.085721388,1.262210608,0.095917962,1.056295514,0.041664194,0.604588628,0.135095164,1.4072138866666668,0.1874988043223013,0.803353111,0.1525327890912075
HY-14909,Primary,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)[C@@H]2C1,7.101727,3.415578,0.306677818,0.072658636,0.017720269,0.005105737,2.030807495,0.062405135,2.565678596,0.343003303,1.5384035109999998,0.100274868,1.060636997,0.047301248,0.606220603,0.13559027,1.2919629413333331,0.0800598264053537,1.0632064893333333,0.2129648294420903
HY-14937,Primary,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1,66.59016,80.13173,1.160491824,0.214392602,0.908138931,0.296334207,0.926238656,0.028560586,1.05490303,0.163766026,0.567926168,0.037417859,1.056301832,0.0410519129999999,0.635885596,0.138490453,0.8848855493333333,0.1267280435119994,0.8663091856666667,0.2111972846118819
HY-15337,Primary,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,92.70439,92.56856,0.856960058,0.165294573,1.0940674540000002,0.333333701,1.039672732,0.04276504,0.8775402309999999,0.135196418,0.911857486,0.058761697,1.035938263,0.045758635,0.8446543809999999,0.184175923,0.9361634253333334,0.1042498306054159,0.938754022,0.2333168077066673
HY-17363,Primary,COC(=O)/C=C/C(=O)OC,86.39143,89.41153,0.7901658420000001,0.156764433,1.084669471,0.31975767,0.927275419,0.030482592,1.136984587,0.1595702769999999,0.84372282,0.058477953,1.00396347,0.049511794,0.618892431,0.191294283,0.8537213603333335,0.0981902012353577,0.9468488296666666,0.2340236053151972
HY-17374,Primary,C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,88.67187,90.42961,0.997781456,0.194353074,1.209085584,0.390467316,0.982762873,0.030807337,1.269098759,0.096913569,0.990128994,0.064115733,1.064984798,0.053175457,1.016506195,0.229058459,0.990224441,0.1194892416418152,1.1648968460000002,0.2672855790847536
HY-17376,Primary,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,53.76194,70.68428,0.8140771990000001,0.151569486,1.338849068,0.393028229,0.8928639290000001,0.059503105,1.264735341,0.098175511,0.624088347,0.041967444,1.114382267,0.056503765,0.917131782,0.1981666389999999,0.777009825,0.0970827738699273,1.1735720636666669,0.2603712967818226
HY-18733,Primary,O=C(O)CCCC[C@@H]1CCSS1,93.36251,92.80717,1.542449951,0.411332369,1.123565912,0.3496835829999999,1.031427145,0.037640154,1.27986455,0.109895684,1.052696347,0.082543917,1.006910682,0.039776921,0.944513321,0.300478965,1.2088578143333335,0.2431903213630555,1.1159812610000002,0.2736440985349503
HY-75342,Primary,COC(=O)c1ccc(O)c(OC)c1,93.09788,93.16454,1.369131207,0.254024088,1.102749228,0.318047673,1.109755754,0.053291146,1.27011621,0.098347194,1.191604257,0.07838577,1.099884391,0.0433322409999999,0.8357269759999999,0.1786142439999999,1.2234970726666663,0.1565380810588038,1.0695308046666667,0.2181204109569452
HY-78131B,Primary,CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,94.83253,94.21233,1.162875056,0.256862283,1.079831481,0.31276086,0.999554634,0.0542070309999999,1.392470717,0.116932005,1.16681385,0.07494963,1.054869413,0.0445263459999999,0.95307982,0.302230746,1.1097478466666668,0.1576219968521144,1.141794006,0.2600229946043081
HY-A0278,Primary,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,27.05549,0.8218148,0.8661460879999999,0.168463334,0.659906745,0.499921829,1.10209775,0.054714534,1.226596832,0.102058791,0.962102771,0.062296513,1.12021637,0.0463511979999999,1.227472186,0.265649796,0.976782203,0.1084042291075274,1.037991921,0.3321182751400112
HY-B0166,Primary,O=C1C(O)=C(O)OC1C(O)CO,89.85017,90.34056,1.192085385,0.244828001,1.107613683,0.327553988,0.985070825,0.035184335,1.172962785,0.089489579,1.123125792,0.072096348,1.078072548,0.047892168,0.914238155,0.296751648,1.1000940006666664,0.1487465079679579,1.0649382076666667,0.2603597129581925
HY-B0185,Primary,CCN(CC)CC(=O)Nc1c(C)cccc1C,78.383,83.76202,0.995307922,0.183938533,1.520655155,0.439403355,1.048010111,0.037890822,1.466049194,0.152417436,1.0947855709999998,0.079694569,1.069345236,0.052408773,1.168665171,0.2498207539999999,1.0460345346666664,0.1177855716151509,1.3851231733333331,0.3048041952419064
HY-B0289,Primary,O=C(O)CSCC(=O)NC1CCSC1=O,89.10402,90.94186,1.329512715,0.251511931,1.209344625,0.351120055,1.038625717,0.035659645,1.327174187,0.145481631,1.077581406,0.0693266759999999,1.024336696,0.039811205,1.0281960959999998,0.255013406,1.1485732793333332,0.1520263680222214,1.1882383026666663,0.2642486425202244
HY-B0688,Primary,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,83.24902,86.36923,1.175912976,0.2283434869999999,0.883382797,0.262876004,1.006288528,0.065903001,1.179226279,0.095412619,1.077834845,0.071910314,1.098413944,0.048584424,0.960546374,0.273127228,1.086678783,0.1433585793917984,1.0077184833333332,0.2256884608026524
HY-B0808,Primary,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,79.25808,84.52026,1.066103816,0.196719721,1.252778649,0.381579399,1.0091247559999998,0.031890355,1.09773159,0.092654765,1.017006516,0.0895739119999999,1.104197264,0.0654174159999999,0.88880682,0.22748372,1.0307450293333331,0.1261469104963568,1.079772353,0.2620029173396388
HY-B0987,Primary,CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(O)=C(O)C1=O,69.35567,82.02155,1.149756908,0.231895164,0.448989719,0.14040865,1.012762189,0.051428527,1.048498154,0.130472541,0.824643373,0.053883038,1.021430731,0.039698415,0.219727486,0.063313201,0.9957208233333334,0.1406220019059204,0.5724051196666667,0.1165421731544502
HY-B1026,Primary,O=C(CCCCCCCC(=O)NCCO)NCCO,94.04604,92.2224,1.202274799,0.2258924689999999,1.067389607,0.311870933,1.027071595,0.031707264,0.8793993,0.108256258,0.998407125,0.076829128,1.025788069,0.039946888,0.90408504,0.193592116,1.0759178396666669,0.138966990145768,0.9502913156666668,0.2209530897602554
HY-B1066,Primary,COc1ccc(O)c(C(C)(C)C)c1,54.65123,3.137976,0.928866804,0.18007198,1.089714646,0.319458485,0.958064854,0.030631723,1.039935827,0.2058908189999999,0.664850354,0.0616608109999999,1.194322109,0.047820963,0.972737312,0.220590398,0.850594004,0.111304800807283,1.0341292616666666,0.2537090700499191
HY-B1125,Primary,NC1C(O)OC(CO)C(O)C1O,79.03989,82.89547,0.781382501,0.145075455,0.266981989,0.080677934,1.079707623,0.072645791,0.803953409,0.0904706119999999,0.917320073,0.083089754,1.033029079,0.0471155309999999,0.142885923,0.0613919459999999,0.9261367323333332,0.1052429028695889,0.4046071069999999,0.0784492016186903
HY-B1245,Primary,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,93.11961,91.2278,1.031561255,0.193485931,0.8919613959999999,0.270882279,1.000985622,0.03388397,0.927292824,0.078936465,0.921358228,0.062828504,1.067938209,0.0427069329999999,0.7440729140000001,0.163334608,0.9846350349999998,0.1190690973521617,0.854442378,0.1882253691309469
HY-B1425,Primary,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,61.08842,0.4027808,1.104404807,0.242246732,1.377966881,0.398079336,1.090727329,0.035120241,1.473019958,0.117808305,1.119780302,0.072544605,1.17824614,0.107560299,0.888412237,0.191060528,1.1049708126666664,0.1473992652708779,1.2464663586666669,0.2638497551238916
HY-B2188,Primary,CSCC(N)C(=O)O,89.07082,91.59678,1.296147227,0.239641517,1.045145869,0.319190741,0.970144629,0.043841828,1.4394474030000002,0.117925704,1.03142333,0.101480633,1.0984267,0.0442174,0.988921702,0.240660951,1.0992383953333331,0.152368502242123,1.1578383246666666,0.2406289634411238
HY-B2230,Primary,CC(C)c1cccc(O)c(=O)c1,85.21,87.41388,0.569816172,0.119483523,1.353939414,0.401440859,0.956358194,0.029512156,0.923457265,0.105231866,0.771830082,0.070344217,1.024333477,0.040022627,0.8200006479999999,0.18372266,0.7660014826666667,0.0818445446880913,1.0324657756666669,0.2620321384194283
HY-B2239,Primary,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,86.49789,87.15663,1.457804203,0.2730520369999999,1.347106338,0.395305991,1.414257526,0.045619655,1.309927583,0.108079344,1.132460356,0.074947163,1.163833737,0.046332791,0.581028819,0.12663129,1.3348406950000002,0.1655854714580126,1.0793542466666668,0.2476445401020224
HY-D0937,Primary,COS(=O)(=O)[O-].COc1cccc2c1nc1ccccc1[n+]2C,6.484784,4.000423,0.472583175,0.093739405,0.452957541,0.13109082,0.899107337,0.03448797,0.772064447,0.058985181,0.780933619,0.092546001,0.613127828,0.0313182179999999,0.035612382,0.007658826,0.717541377,0.0786156439596406,0.4202114566666666,0.0831117967590911
HY-D0940,Primary,CC(=O)Oc1cc2c(cc1Cl)C(c1ccccc1C(=O)O)c1cc(Cl)c(OC(C)=O)cc1O2,64.94345,78.40335,1.480425239,0.309408993,1.147774577,0.365438104,1.409154654,0.043433629,1.419209599,0.126479849,1.244164348,0.0802543459999999,1.092561007,0.074325062,0.727802515,0.179603428,1.377914747,0.1862446107759643,1.0982622303333334,0.2461703687879113
HY-N0020,Primary,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,88.2874,91.33912,1.054363012,0.20770663,1.187678218,0.342180282,0.96580106,0.031366255,1.0868079659999998,0.13248156,1.031178355,0.067986935,0.909557462,0.035446037,1.042246819,0.32870546,1.0171141423333332,0.1274730160064947,1.1055776676666664,0.2844210426834629
HY-N0037,Primary,CC12CC(O)C3CC1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3(COC(=O)c1ccccc1)C(=O)O2,87.81714,89.38073,1.240333438,0.321186781,0.864300489,0.324755549,1.03135848,0.05699582,1.395960808,0.1291826519999999,1.117767811,0.082838379,1.079530239,0.045986407,0.972863436,0.235317692,1.1298199096666668,0.1943121790847243,1.0777082443333332,0.2432616837565747
HY-N0043,Primary,CC(C)=CC(C)C[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)C3CCC4C(C)(C)C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)C3C[C@H](O)[C@@H]12,90.37567,90.89836,1.179718137,0.2184723019999999,1.469895482,0.432071835,1.051797152,0.032770857,1.053959131,0.086666435,1.059590816,0.068109266,1.079536557,0.043920409,0.991368771,0.212310001,1.0970353683333334,0.1334702812423704,1.171741128,0.2824138087278409
HY-N0044,Primary,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)C(O)[C@H]1O)[C@H]1CC[C@]2(C)[C@H]1[C@H](O)CC1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C[C@]12C,85.90942,89.8688,1.144041657,0.248771608,1.0270217659999998,0.303497106,1.041915417,0.038465131,1.496989846,0.132928118,1.194329262,0.077222034,1.085291386,0.0777895379999999,1.163224816,0.248734817,1.126762112,0.1520198690795055,1.2290788093333334,0.2391996286879926
HY-N0045,Primary,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C,85.50146,87.86958,1.078450918,0.2003224489999999,1.188543677,0.34876582,1.01383996,0.035134219,1.274202108,0.097444929,1.0564837459999998,0.069505855,1.099843264,0.062075384,1.000186801,0.2138525989999999,1.0495915413333332,0.1240894311875895,1.154310862,0.2428072249660501
HY-N0055,Primary,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,94.03709,92.64954,0.8473022579999999,0.181287363,1.1142749790000002,0.324766159,1.00574398,0.031499848,0.994094551,0.089188494,0.883086205,0.06262996,0.921181083,0.035895988,1.077461243,0.237567708,0.9120441476666667,0.1122198144968443,1.061943591,0.2379538200141465
HY-N0061,Primary,CCOC(=O)/C=C/c1ccc(O)c(OC)c1,68.5848,81.33072,0.998146236,0.194681555,0.8291466829999999,0.245515853,1.197951555,0.038185835,0.8044562340000001,0.068063036,1.0266493559999998,0.065958932,1.040263891,0.066091657,0.300945044,0.066209428,1.0742490489999998,0.1207057670017549,0.6448493203333334,0.1519805900983654
HY-N0073,Primary,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,84.96776,89.07157,1.325881839,0.26144889,1.179731488,0.349075735,1.067705035,0.033433396,1.692807674,0.150779843,0.9925102,0.064045079,1.049029112,0.0416659189999999,0.937289238,0.201006249,1.1286990246666666,0.1566046893661884,1.2699428,0.248322332166578
HY-N0141,Primary,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C\CC[C@@]1(C)O[C@@H]21,41.9534,67.66772,0.692043126,0.134868324,0.024053017,0.009695904,0.371613771,0.018765904,0.61244905,0.048243083,0.285268307,0.018410657,0.95460403,0.03778135,0.023567796,0.005606113,0.4496417346666666,0.0793317428328195,0.2200232876666666,0.0285939044476899
HY-N0148,Primary,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,75.1514,82.51344,0.758518279,0.14413242,0.168252453,0.052426837,1.234851241,0.038283482,0.7309973240000001,0.115659691,0.686243832,0.054314435,0.969130397,0.037892051,0.039401576,0.0144851639999999,0.8932044506666666,0.0916330314142048,0.3128837843333333,0.0737915020765646
